filename,width,height,class,xmin,ymin,xmax,ymax
008596.jpg,356,480,person,120,72,266,290
000874.jpg,500,332,person,2,2,387,332
009691.jpg,500,333,motorbike,1,187,497,333
009691.jpg,500,333,person,124,15,294,333
007864.jpg,500,333,aeroplane,22,64,148,148
009685.jpg,500,375,bus,53,147,488,357
000879.jpg,500,375,horse,102,95,266,375
000879.jpg,500,375,person,252,132,320,375
005901.jpg,500,375,cat,181,64,376,316
005901.jpg,500,375,cat,104,153,404,375
000689.jpg,500,353,train,2,39,498,347
001597.jpg,500,375,bird,227,135,330,291
000851.jpg,500,375,motorbike,103,130,402,311
000851.jpg,500,375,person,174,69,302,335
003380.jpg,500,375,person,8,85,248,375
003380.jpg,500,375,person,245,27,500,375
004389.jpg,327,500,horse,61,239,308,496
004389.jpg,327,500,person,135,73,263,325
005097.jpg,500,375,dog,114,36,459,353
005097.jpg,500,375,sofa,1,1,375,216
005097.jpg,500,375,person,194,1,460,245
005097.jpg,500,375,person,8,1,223,261
007680.jpg,500,375,bird,55,70,194,124
007680.jpg,500,375,bird,158,18,271,199
007680.jpg,500,375,bird,226,43,315,110
007680.jpg,500,375,bird,271,174,332,375
007680.jpg,500,375,bird,21,164,128,375
007694.jpg,500,375,dog,143,44,359,302
007694.jpg,500,375,person,1,81,129,375
007694.jpg,500,375,person,300,1,500,375
002934.jpg,393,500,cat,31,5,393,441
002934.jpg,393,500,cat,2,263,392,500
000845.jpg,500,335,aeroplane,9,97,493,206
000676.jpg,500,375,sheep,59,94,472,270
002061.jpg,500,375,sofa,118,2,340,120
002061.jpg,500,375,sofa,395,2,500,121
002061.jpg,500,375,diningtable,1,167,493,374
002061.jpg,500,375,person,78,46,194,221
002061.jpg,500,375,person,210,96,467,298
005068.jpg,375,500,car,112,482,192,500
005068.jpg,375,500,bus,8,411,212,485
004376.jpg,500,374,cat,111,16,500,374
003419.jpg,500,375,pottedplant,229,62,280,89
003419.jpg,500,375,pottedplant,157,88,204,114
003419.jpg,500,375,pottedplant,210,116,256,150
003419.jpg,500,375,pottedplant,125,103,184,167
003419.jpg,500,375,pottedplant,163,130,214,197
003419.jpg,500,375,pottedplant,203,143,293,262
003419.jpg,500,375,pottedplant,277,88,369,235
003419.jpg,500,375,pottedplant,355,151,463,316
003419.jpg,500,375,pottedplant,19,170,102,302
003419.jpg,500,375,pottedplant,1,225,26,345
003419.jpg,500,375,pottedplant,1,117,68,180
003419.jpg,500,375,pottedplant,1,154,64,209
003419.jpg,500,375,pottedplant,65,100,87,150
003419.jpg,500,375,pottedplant,47,117,72,157
003419.jpg,500,375,pottedplant,33,94,56,134
003419.jpg,500,375,pottedplant,26,29,62,90
003419.jpg,500,375,pottedplant,2,28,30,86
003419.jpg,500,375,pottedplant,459,178,500,302
003419.jpg,500,375,pottedplant,454,78,495,145
003419.jpg,500,375,pottedplant,450,142,500,199
000110.jpg,500,375,person,79,233,110,314
000110.jpg,500,375,person,54,231,86,344
000110.jpg,500,375,person,31,233,50,303
000104.jpg,500,333,tvmonitor,403,110,500,265
000104.jpg,500,333,person,291,75,442,333
000104.jpg,500,333,person,2,7,283,333
008558.jpg,500,375,dog,103,36,295,198
008558.jpg,500,375,dog,284,108,475,328
008558.jpg,500,375,dog,102,166,284,349
006575.jpg,375,500,pottedplant,81,52,310,461
002713.jpg,375,500,horse,50,148,196,486
002713.jpg,375,500,person,43,50,208,379
002713.jpg,375,500,person,349,172,372,238
004404.jpg,500,375,cat,302,128,385,176
004404.jpg,500,375,cat,115,242,196,329
004404.jpg,500,375,person,75,58,393,375
003343.jpg,500,375,dog,167,82,407,333
005732.jpg,493,500,horse,349,232,450,406
005732.jpg,493,500,horse,249,209,336,408
005732.jpg,493,500,horse,38,171,195,401
005732.jpg,493,500,person,348,166,453,385
005732.jpg,493,500,person,229,157,351,374
005732.jpg,493,500,person,44,115,173,373
001554.jpg,500,375,dog,241,170,423,227
001554.jpg,500,375,person,26,20,231,330
000892.jpg,500,375,person,350,191,427,375
000892.jpg,500,375,motorbike,190,212,344,375
009108.jpg,500,376,bottle,265,1,417,352
009108.jpg,500,376,bottle,119,1,264,342
008216.jpg,375,500,pottedplant,280,276,315,407
008216.jpg,375,500,pottedplant,192,317,207,350
008216.jpg,375,500,pottedplant,202,320,216,351
008216.jpg,375,500,pottedplant,217,322,242,365
008216.jpg,375,500,chair,245,402,298,493
008216.jpg,375,500,chair,307,381,354,421
008216.jpg,375,500,chair,201,409,270,500
008216.jpg,375,500,chair,263,422,333,500
008216.jpg,375,500,diningtable,227,407,374,500
008216.jpg,375,500,person,88,308,154,500
008216.jpg,375,500,person,158,302,197,351
008216.jpg,375,500,person,153,321,205,479
008216.jpg,375,500,person,46,305,68,387
008216.jpg,375,500,person,66,312,85,385
007125.jpg,308,370,boat,75,13,256,329
005054.jpg,334,500,person,78,135,258,485
005054.jpg,334,500,person,154,84,334,479
003425.jpg,500,375,dog,44,1,408,291
000138.jpg,500,332,person,6,56,154,285
000138.jpg,500,332,person,145,58,283,258
000138.jpg,500,332,person,224,54,440,332
000138.jpg,500,332,person,363,96,500,332
008564.jpg,437,500,horse,199,195,396,308
008564.jpg,437,500,horse,3,198,139,284
007657.jpg,500,347,person,2,2,404,347
006549.jpg,375,500,boat,176,20,247,68
001226.jpg,500,333,dog,105,50,499,274
008202.jpg,500,375,cow,191,111,458,372
008202.jpg,500,375,cow,438,90,500,195
008202.jpg,500,375,cow,389,107,454,141
008202.jpg,500,375,cow,291,107,390,145
008202.jpg,500,375,cow,376,73,421,92
008202.jpg,500,375,cow,384,89,442,111
008202.jpg,500,375,cow,437,77,472,92
004438.jpg,480,360,dog,147,200,238,288
004438.jpg,480,360,person,122,114,325,360
004438.jpg,480,360,person,290,42,414,322
004438.jpg,480,360,tvmonitor,10,149,138,311
002049.jpg,500,315,pottedplant,205,6,473,163
002049.jpg,500,315,pottedplant,26,80,334,290
008955.jpg,375,500,tvmonitor,61,160,307,362
001971.jpg,500,375,cat,139,71,499,266
001971.jpg,500,375,chair,1,27,111,220
008799.jpg,500,375,aeroplane,22,50,500,298
008799.jpg,500,375,aeroplane,51,197,164,249
003814.jpg,500,374,cat,116,75,423,314
007482.jpg,500,333,person,96,103,242,266
007482.jpg,500,333,person,237,76,370,265
007482.jpg,500,333,person,389,75,500,299
007482.jpg,500,333,sofa,43,124,500,283
006944.jpg,500,333,sheep,6,156,215,293
006944.jpg,500,333,sheep,218,121,348,291
006944.jpg,500,333,sheep,334,128,494,313
006944.jpg,500,333,horse,143,113,180,154
006944.jpg,500,333,horse,104,113,138,146
006944.jpg,500,333,sheep,476,123,500,217
008969.jpg,500,375,car,43,110,468,375
008969.jpg,500,375,car,418,121,500,183
008969.jpg,500,375,car,2,189,73,375
001795.jpg,500,375,person,178,141,301,281
002288.jpg,500,332,boat,272,119,318,161
002288.jpg,500,332,boat,198,173,392,193
002288.jpg,500,332,person,343,157,357,185
002288.jpg,500,332,person,287,170,300,182
002288.jpg,500,332,person,264,167,277,183
003828.jpg,403,500,bird,168,53,223,86
005281.jpg,330,500,bicycle,121,244,177,336
005281.jpg,330,500,person,132,181,190,322
005281.jpg,330,500,person,59,199,89,318
005281.jpg,330,500,person,17,179,68,352
005281.jpg,330,500,person,97,228,110,253
006950.jpg,333,500,person,103,159,225,372
006950.jpg,333,500,bicycle,61,209,194,387
000312.jpg,500,335,train,3,2,500,334
004174.jpg,500,454,bus,3,233,136,381
002505.jpg,500,375,cow,1,12,348,373
002505.jpg,500,375,cow,145,13,437,274
002263.jpg,500,375,sheep,121,1,395,246
004612.jpg,500,332,bird,230,133,270,202
000474.jpg,500,375,car,53,157,448,359
000474.jpg,500,375,boat,15,61,99,156
000474.jpg,500,375,boat,202,83,258,160
000474.jpg,500,375,boat,332,110,372,153
000474.jpg,500,375,boat,423,148,461,163
009336.jpg,500,375,car,61,78,396,328
009336.jpg,500,375,car,456,146,475,214
009336.jpg,500,375,person,114,142,128,174
009336.jpg,500,375,person,72,142,116,197
006005.jpg,375,500,person,55,81,181,196
006005.jpg,375,500,person,178,70,294,192
006005.jpg,375,500,chair,182,330,257,455
000460.jpg,500,375,chair,259,67,471,372
006011.jpg,500,375,car,190,179,337,276
006011.jpg,500,375,car,210,95,346,164
006011.jpg,500,375,person,239,76,266,117
006011.jpg,500,375,person,244,142,284,181
002277.jpg,383,500,dog,1,60,297,500
002277.jpg,383,500,person,86,1,381,500
005518.jpg,500,375,dog,125,83,295,344
004606.jpg,500,375,aeroplane,320,284,351,317
003169.jpg,500,375,cat,54,113,474,332
003169.jpg,500,375,sofa,2,64,249,211
008982.jpg,500,375,tvmonitor,256,72,426,234
008982.jpg,500,375,bottle,429,185,488,336
001018.jpg,500,375,sofa,235,209,500,361
001018.jpg,500,375,sofa,447,218,500,291
001018.jpg,500,375,chair,344,280,430,375
001018.jpg,500,375,chair,136,279,243,373
001018.jpg,500,375,chair,1,266,97,375
001018.jpg,500,375,chair,101,236,186,368
001018.jpg,500,375,chair,198,212,244,268
001018.jpg,500,375,chair,135,209,188,264
001018.jpg,500,375,chair,212,200,241,244
001018.jpg,500,375,diningtable,1,209,139,334
006777.jpg,352,500,pottedplant,115,170,249,351
006777.jpg,352,500,person,150,140,329,443
006777.jpg,352,500,person,26,125,253,500
000306.jpg,500,176,cow,89,32,144,72
000306.jpg,500,176,cow,114,36,182,86
000306.jpg,500,176,cow,237,46,302,87
000306.jpg,500,176,cow,303,42,380,87
003627.jpg,500,333,dog,135,1,365,333
004148.jpg,500,332,tvmonitor,1,47,454,332
002539.jpg,500,333,bus,1,1,500,333
002539.jpg,500,333,person,198,105,307,333
008772.jpg,500,375,cat,8,84,491,373
006987.jpg,500,372,tvmonitor,417,83,474,133
006987.jpg,500,372,person,258,15,436,227
006987.jpg,500,372,person,155,62,259,221
000448.jpg,500,375,diningtable,123,129,465,375
000448.jpg,500,375,person,229,57,314,167
000448.jpg,500,375,person,171,85,221,152
000448.jpg,500,375,person,88,71,142,112
000448.jpg,500,375,person,11,124,190,375
000448.jpg,500,375,person,47,92,225,286
000448.jpg,500,375,person,5,72,51,182
000448.jpg,500,375,person,251,65,357,188
000448.jpg,500,375,person,335,81,422,217
000448.jpg,500,375,person,345,107,500,338
000448.jpg,500,375,person,279,226,433,375
007327.jpg,500,375,chair,394,259,454,340
007327.jpg,500,375,chair,298,257,361,347
007327.jpg,500,375,chair,331,233,380,265
007327.jpg,500,375,chair,145,235,187,291
007327.jpg,500,375,chair,218,240,268,304
007327.jpg,500,375,chair,263,229,294,290
007327.jpg,500,375,bicycle,385,213,426,239
007327.jpg,500,375,bicycle,246,212,310,252
007327.jpg,500,375,chair,8,236,43,280
007327.jpg,500,375,chair,136,220,162,258
007327.jpg,500,375,chair,160,213,183,253
007327.jpg,500,375,chair,122,212,142,248
001756.jpg,375,500,diningtable,71,413,375,500
001756.jpg,375,500,chair,346,372,375,426
001756.jpg,375,500,bottle,132,303,175,447
001756.jpg,375,500,person,256,104,363,415
001756.jpg,375,500,person,5,33,262,453
001756.jpg,375,500,chair,26,443,107,500
005530.jpg,500,318,bus,4,164,164,303
005530.jpg,500,318,bus,99,169,281,303
005530.jpg,500,318,bus,214,173,355,283
005530.jpg,500,318,bus,286,175,433,285
005530.jpg,500,318,bus,375,180,484,272
005524.jpg,334,500,dog,22,48,334,297
005524.jpg,334,500,sofa,74,32,334,500
003155.jpg,333,500,bird,4,121,313,419
001024.jpg,500,375,tvmonitor,121,1,429,90
001024.jpg,500,375,person,1,30,386,375
008766.jpg,335,500,train,3,123,255,450
008766.jpg,335,500,person,179,238,222,289
005242.jpg,500,333,bottle,396,209,443,333
005242.jpg,500,333,diningtable,1,241,500,333
005242.jpg,500,333,person,112,40,302,266
005242.jpg,500,333,person,326,34,500,255
005242.jpg,500,333,sofa,19,127,130,282
003974.jpg,500,380,boat,1,47,289,259
003974.jpg,500,380,car,426,133,500,316
003974.jpg,500,380,person,255,164,298,316
003974.jpg,500,380,person,284,141,333,312
003974.jpg,500,380,person,322,146,374,312
003974.jpg,500,380,person,367,152,411,314
003974.jpg,500,380,person,386,152,415,320
003974.jpg,500,380,person,408,141,447,328
009281.jpg,500,375,bicycle,29,3,425,375
009295.jpg,500,375,person,296,39,440,337
009295.jpg,500,375,bicycle,43,104,307,375
009295.jpg,500,375,tvmonitor,263,1,500,206
008835.jpg,500,375,pottedplant,42,5,168,117
008835.jpg,500,375,pottedplant,174,4,290,138
008835.jpg,500,375,pottedplant,302,18,381,117
008835.jpg,500,375,pottedplant,397,54,477,152
008835.jpg,500,375,pottedplant,331,129,425,221
008835.jpg,500,375,pottedplant,253,169,358,277
008835.jpg,500,375,pottedplant,154,117,244,212
003960.jpg,500,375,horse,38,196,266,369
003960.jpg,500,375,horse,195,222,353,372
003960.jpg,500,375,person,143,157,204,248
003960.jpg,500,375,person,213,166,280,300
003960.jpg,500,375,person,117,250,205,375
003960.jpg,500,375,person,432,259,500,375
001187.jpg,375,500,chair,21,410,230,500
001187.jpg,375,500,chair,185,363,366,500
001187.jpg,375,500,sofa,107,270,360,396
003790.jpg,500,375,car,54,115,462,269
003948.jpg,320,224,person,91,19,206,178
003948.jpg,320,224,horse,112,43,183,196
005487.jpg,500,333,aeroplane,68,113,477,259
005487.jpg,500,333,person,199,223,223,268
005487.jpg,500,333,person,79,231,103,283
004799.jpg,341,500,bird,61,111,328,474
007284.jpg,500,333,car,78,72,385,207
007284.jpg,500,333,person,198,90,217,116
004955.jpg,500,374,cat,97,16,382,291
004955.jpg,500,374,tvmonitor,1,225,441,373
003784.jpg,328,500,bicycle,32,232,311,407
008809.jpg,500,320,cat,38,40,443,221
006824.jpg,500,333,chair,76,197,167,333
006824.jpg,500,333,person,127,3,382,287
000266.jpg,375,500,dog,98,19,374,500
000266.jpg,375,500,sofa,1,1,375,500
009524.jpg,500,348,person,316,84,376,193
006617.jpg,500,332,horse,88,89,362,267
006617.jpg,500,332,person,224,36,281,192
002471.jpg,500,375,horse,5,43,302,375
003009.jpg,500,494,car,135,294,386,363
005478.jpg,376,500,sofa,3,167,376,499
005478.jpg,376,500,person,1,160,98,411
005478.jpg,376,500,person,1,166,229,499
005478.jpg,376,500,person,120,378,375,500
009242.jpg,500,375,sofa,76,97,485,261
009242.jpg,500,375,person,266,82,424,214
009242.jpg,500,375,person,109,93,240,228
009242.jpg,500,375,bottle,171,173,192,232
009242.jpg,500,375,bottle,51,161,89,245
006171.jpg,500,375,person,54,37,231,174
006171.jpg,500,375,sofa,1,48,295,221
006171.jpg,500,375,sofa,251,103,500,181
006171.jpg,500,375,dog,2,166,412,315
000500.jpg,500,375,bicycle,294,177,436,375
000500.jpg,500,375,person,88,51,218,375
000500.jpg,500,375,person,288,72,321,135
000500.jpg,500,375,person,231,71,253,135
000500.jpg,500,375,person,200,85,221,119
000500.jpg,500,375,person,187,76,200,101
000500.jpg,500,375,person,97,75,123,114
000500.jpg,500,375,person,76,74,98,107
000514.jpg,500,375,aeroplane,36,1,500,374
002465.jpg,500,375,boat,46,14,500,322
002465.jpg,500,375,boat,448,269,479,288
002465.jpg,500,375,boat,340,211,362,229
002465.jpg,500,375,boat,366,226,398,247
002465.jpg,500,375,boat,416,227,434,241
002465.jpg,500,375,boat,436,227,451,238
002465.jpg,500,375,boat,459,228,470,242
004014.jpg,375,500,chair,1,75,374,500
004014.jpg,375,500,person,3,48,303,500
006603.jpg,330,500,bicycle,12,323,78,427
003753.jpg,500,375,chair,298,3,500,176
003753.jpg,500,375,dog,45,55,500,321
007535.jpg,368,500,person,26,59,234,489
008606.jpg,500,375,dog,114,75,348,360
009518.jpg,500,369,dog,125,43,412,356
009518.jpg,500,369,person,222,1,330,268
001144.jpg,500,333,aeroplane,4,52,500,286
001622.jpg,375,500,bicycle,211,299,235,419
001622.jpg,375,500,person,200,238,247,391
001622.jpg,375,500,person,156,253,167,291
001622.jpg,375,500,person,139,252,153,291
001622.jpg,375,500,car,1,247,149,418
001622.jpg,375,500,car,3,350,57,473
001622.jpg,375,500,car,195,265,205,298
008160.jpg,500,375,car,22,69,377,366
008160.jpg,500,375,car,203,1,456,139
008160.jpg,500,375,person,75,29,121,144
008160.jpg,500,375,person,46,34,86,139
004982.jpg,500,333,aeroplane,5,111,500,221
003021.jpg,500,375,bus,26,43,478,305
005450.jpg,357,500,person,7,123,342,500
001636.jpg,500,375,bicycle,59,123,121,216
006159.jpg,375,500,pottedplant,15,29,359,463
007247.jpg,500,375,car,100,93,494,291
007247.jpg,500,375,car,450,223,500,318
008174.jpg,500,333,car,41,1,500,320
000528.jpg,500,375,cat,124,68,319,310
007521.jpg,500,293,boat,176,151,233,175
007521.jpg,500,293,boat,461,151,498,172
007521.jpg,500,293,boat,26,153,109,179
007521.jpg,500,293,boat,20,79,109,202
008612.jpg,500,300,person,175,124,220,234
008612.jpg,500,300,horse,97,147,295,234
002459.jpg,500,322,person,121,205,192,237
005336.jpg,429,500,sofa,36,273,399,447
005336.jpg,429,500,person,117,302,367,383
004028.jpg,500,375,chair,1,152,98,330
004028.jpg,500,375,pottedplant,2,2,124,227
004028.jpg,500,375,person,380,172,407,194
004028.jpg,500,375,person,242,192,276,230
005861.jpg,500,338,car,246,147,382,222
005861.jpg,500,338,car,30,160,84,183
005861.jpg,500,338,car,122,160,183,185
000919.jpg,500,331,dog,39,82,352,330
007910.jpg,500,375,person,316,18,465,375
002868.jpg,500,375,cow,79,234,192,319
002868.jpg,500,375,cow,382,219,464,312
002868.jpg,500,375,cow,395,262,442,319
002868.jpg,500,375,cow,321,266,360,309
002868.jpg,500,375,cow,355,271,390,308
002868.jpg,500,375,bird,231,287,244,306
002868.jpg,500,375,bird,250,290,258,308
002868.jpg,500,375,bird,262,281,267,308
002868.jpg,500,375,bird,270,291,281,309
002868.jpg,500,375,bird,288,278,300,300
002868.jpg,500,375,bird,298,304,312,320
002868.jpg,500,375,bird,313,299,325,318
002868.jpg,500,375,bird,313,282,326,298
002868.jpg,500,375,bird,309,263,321,280
005875.jpg,500,375,motorbike,37,4,464,368
007092.jpg,375,500,bird,56,92,374,480
005685.jpg,375,500,train,48,130,300,451
002854.jpg,500,333,car,3,175,500,331
001385.jpg,500,332,bus,179,118,365,194
001385.jpg,500,332,car,104,156,179,189
001385.jpg,500,332,car,46,157,89,188
003586.jpg,320,212,cat,2,1,247,188
000931.jpg,500,375,boat,104,302,224,338
006398.jpg,500,375,bottle,238,138,259,217
006398.jpg,500,375,bottle,260,155,285,239
006398.jpg,500,375,bottle,291,133,314,209
006398.jpg,500,375,bottle,284,101,304,155
006398.jpg,500,375,bottle,221,304,259,375
006398.jpg,500,375,bottle,246,280,278,375
006398.jpg,500,375,person,1,100,180,375
006398.jpg,500,375,person,43,50,206,254
006398.jpg,500,375,person,159,57,236,198
006398.jpg,500,375,person,391,95,500,375
006398.jpg,500,375,person,362,72,500,269
006398.jpg,500,375,person,332,71,399,212
006398.jpg,500,375,person,312,40,355,139
006398.jpg,500,375,person,261,36,317,105
006398.jpg,500,375,person,1,56,52,195
006398.jpg,500,375,diningtable,145,96,436,375
007086.jpg,500,333,aeroplane,14,91,500,265
000702.jpg,500,375,horse,236,130,434,349
000702.jpg,500,375,horse,119,149,290,337
000702.jpg,500,375,person,420,150,466,230
000702.jpg,500,375,person,73,218,83,238
000702.jpg,500,375,person,59,213,71,238
000702.jpg,500,375,person,49,216,59,239
009726.jpg,500,375,person,232,86,446,315
009726.jpg,500,375,person,60,73,297,335
009726.jpg,500,375,person,1,210,79,375
009726.jpg,500,375,bottle,293,270,330,374
009726.jpg,500,375,bottle,359,263,392,370
009726.jpg,500,375,diningtable,63,297,489,375
009726.jpg,500,375,diningtable,1,157,116,242
009726.jpg,500,375,person,1,216,84,375
008438.jpg,500,333,bird,215,137,377,287
000064.jpg,496,500,bird,1,23,451,500
009732.jpg,480,447,horse,59,98,376,411
009732.jpg,480,447,person,192,33,310,272
005108.jpg,500,281,aeroplane,171,113,231,173
005108.jpg,500,281,boat,146,235,206,254
005108.jpg,500,281,boat,2,229,35,251
005108.jpg,500,281,boat,110,226,162,248
002667.jpg,500,333,car,5,76,500,333
002101.jpg,333,500,dog,142,360,333,487
004570.jpg,500,375,aeroplane,3,3,370,245
007079.jpg,500,375,person,143,50,253,184
006367.jpg,500,333,bird,115,2,400,333
001408.jpg,333,500,bottle,114,245,178,448
001408.jpg,333,500,person,56,107,230,387
001408.jpg,333,500,bottle,20,68,50,167
001408.jpg,333,500,person,210,1,333,108
001408.jpg,333,500,person,84,87,333,366
001408.jpg,333,500,pottedplant,119,1,184,130
002129.jpg,500,379,aeroplane,106,50,256,122
002129.jpg,500,379,aeroplane,110,95,280,176
002129.jpg,500,379,aeroplane,126,142,323,236
002129.jpg,500,379,aeroplane,167,194,408,313
004558.jpg,333,500,pottedplant,127,63,185,121
004558.jpg,333,500,pottedplant,129,169,183,235
004558.jpg,333,500,pottedplant,129,283,180,352
004558.jpg,333,500,pottedplant,114,348,247,470
001420.jpg,500,332,horse,192,109,340,270
001420.jpg,500,332,person,281,80,364,268
001420.jpg,500,332,pottedplant,436,148,500,306
001346.jpg,500,229,bottle,309,97,356,229
001346.jpg,500,229,person,220,4,447,229
001346.jpg,500,229,person,7,1,262,228
006429.jpg,332,500,horse,1,2,328,500
003551.jpg,500,375,car,32,112,432,291
003551.jpg,500,375,car,1,106,217,194
003551.jpg,500,375,car,298,99,358,118
003551.jpg,500,375,car,339,104,418,133
005134.jpg,500,375,person,31,139,48,212
005134.jpg,500,375,person,42,131,72,236
005134.jpg,500,375,person,109,138,130,220
005134.jpg,500,375,person,130,130,163,248
005134.jpg,500,375,person,182,146,203,210
005134.jpg,500,375,person,200,135,233,231
005134.jpg,500,375,person,265,150,287,217
005134.jpg,500,375,person,321,140,359,276
005134.jpg,500,375,person,369,145,399,248
005134.jpg,500,375,person,408,148,444,230
005134.jpg,500,375,person,2,219,44,375
005134.jpg,500,375,person,295,162,312,202
005134.jpg,500,375,person,477,147,496,177
005134.jpg,500,375,person,452,155,476,220
005134.jpg,500,375,person,236,173,252,206
005134.jpg,500,375,person,242,151,259,202
001352.jpg,500,276,person,196,130,217,156
001352.jpg,500,276,person,159,114,183,161
001352.jpg,500,276,person,13,150,30,175
001352.jpg,500,276,person,3,161,26,190
001352.jpg,500,276,person,2,167,26,203
001352.jpg,500,276,person,1,194,29,238
001352.jpg,500,276,person,36,155,51,190
001352.jpg,500,276,person,44,159,71,214
001352.jpg,500,276,person,65,165,107,216
001352.jpg,500,276,chair,101,206,132,253
001352.jpg,500,276,chair,137,239,171,276
001352.jpg,500,276,chair,45,208,91,275
001352.jpg,500,276,person,135,154,168,232
001352.jpg,500,276,person,204,184,232,275
001352.jpg,500,276,person,233,176,281,275
001352.jpg,500,276,person,211,147,238,214
001352.jpg,500,276,person,248,139,264,195
001352.jpg,500,276,person,270,142,283,199
001352.jpg,500,276,person,284,137,303,198
001352.jpg,500,276,person,279,147,302,204
001352.jpg,500,276,person,305,147,327,199
001352.jpg,500,276,person,330,137,344,197
001352.jpg,500,276,person,341,147,358,200
001352.jpg,500,276,person,350,157,370,246
001352.jpg,500,276,person,389,151,415,225
001352.jpg,500,276,person,377,141,390,207
001352.jpg,500,276,person,415,158,432,260
001352.jpg,500,276,person,421,141,438,183
001352.jpg,500,276,person,444,139,461,166
001352.jpg,500,276,person,472,156,496,185
001352.jpg,500,276,car,49,135,242,208
001352.jpg,500,276,person,446,163,465,182
001352.jpg,500,276,person,482,185,500,275
001352.jpg,500,276,person,429,187,486,275
001352.jpg,500,276,person,332,244,377,276
008410.jpg,500,375,person,295,156,411,367
008410.jpg,500,375,person,1,160,153,375
008410.jpg,500,375,person,169,121,232,226
008410.jpg,500,375,person,260,120,319,229
008410.jpg,500,375,person,139,170,215,375
008410.jpg,500,375,person,211,149,298,375
007723.jpg,500,375,aeroplane,55,93,430,287
007723.jpg,500,375,person,455,104,500,320
008376.jpg,500,375,car,44,22,461,359
008376.jpg,500,375,person,374,61,416,94
008376.jpg,500,375,person,422,56,459,130
008376.jpg,500,375,person,448,61,479,177
008376.jpg,500,375,car,302,75,450,180
007045.jpg,357,500,person,168,159,331,409
007045.jpg,357,500,cow,91,249,273,369
007045.jpg,357,500,cow,2,213,94,305
007045.jpg,357,500,cow,59,87,80,99
007045.jpg,357,500,cow,270,94,289,108
009068.jpg,500,375,sofa,344,205,500,375
009068.jpg,500,375,chair,131,217,293,337
009068.jpg,500,375,chair,5,232,77,299
009068.jpg,500,375,person,284,160,437,335
009068.jpg,500,375,person,1,205,283,344
009068.jpg,500,375,pottedplant,320,181,369,240
001434.jpg,500,332,person,445,271,466,327
001434.jpg,500,332,person,427,268,449,324
001434.jpg,500,332,bus,243,236,411,303
001434.jpg,500,332,bus,97,222,235,311
005652.jpg,500,333,person,192,60,248,220
005652.jpg,500,333,person,166,167,264,259
005652.jpg,500,333,bicycle,185,117,260,309
005652.jpg,500,333,motorbike,302,52,364,151
005652.jpg,500,333,person,105,46,121,87
005652.jpg,500,333,person,92,55,104,89
005652.jpg,500,333,person,61,50,73,93
003223.jpg,375,500,boat,136,230,230,299
005135.jpg,500,332,sofa,185,161,500,332
005135.jpg,500,332,chair,3,146,58,302
005653.jpg,500,375,cow,82,73,377,261
005653.jpg,500,375,cow,58,99,92,126
005653.jpg,500,375,person,207,97,284,280
005653.jpg,500,375,person,362,103,422,262
001421.jpg,375,500,person,189,1,372,438
001421.jpg,375,500,person,116,181,374,476
001421.jpg,375,500,chair,1,295,107,401
001421.jpg,375,500,diningtable,3,385,375,500
007050.jpg,500,333,cat,135,93,310,332
003236.jpg,500,375,person,309,267,376,340
003236.jpg,500,375,person,2,145,49,192
003236.jpg,500,375,sofa,243,1,500,282
005647.jpg,500,375,sofa,314,141,380,214
005647.jpg,500,375,sofa,405,131,500,199
005647.jpg,500,375,chair,213,218,315,364
005647.jpg,500,375,chair,72,223,164,346
005647.jpg,500,375,chair,41,190,97,306
005647.jpg,500,375,chair,153,181,255,326
005647.jpg,500,375,diningtable,22,189,309,344
005121.jpg,500,333,dog,30,91,205,333
005121.jpg,500,333,dog,344,66,500,333
002896.jpg,375,500,bird,124,71,253,500
003550.jpg,333,500,person,153,16,291,500
003550.jpg,333,500,person,36,22,174,500
007736.jpg,500,375,bus,57,149,134,206
007736.jpg,500,375,car,180,176,244,213
007736.jpg,500,375,car,150,178,188,204
007736.jpg,500,375,car,128,171,153,199
007736.jpg,500,375,car,19,175,34,185
007736.jpg,500,375,car,33,176,39,184
007736.jpg,500,375,car,341,177,358,187
006428.jpg,500,375,horse,2,33,500,375
006428.jpg,500,375,person,93,169,152,312
006428.jpg,500,375,person,1,257,64,375
002666.jpg,334,500,motorbike,3,174,299,448
002666.jpg,334,500,car,294,232,334,351
009733.jpg,500,333,car,75,4,479,319
006400.jpg,500,335,train,433,80,500,256
006400.jpg,500,335,train,189,101,440,235
006400.jpg,500,335,train,40,125,199,203
001409.jpg,500,333,car,226,74,464,240
001409.jpg,500,333,person,298,93,325,122
001409.jpg,500,333,person,348,92,395,123
006366.jpg,500,384,dog,1,31,461,384
007078.jpg,500,375,pottedplant,34,127,66,170
007078.jpg,500,375,pottedplant,132,124,153,151
007078.jpg,500,375,chair,252,126,375,216
007078.jpg,500,375,sofa,360,153,500,370
000717.jpg,500,375,chair,207,278,297,375
000717.jpg,500,375,person,230,39,308,341
000717.jpg,500,375,person,182,131,240,344
000717.jpg,500,375,person,15,199,146,372
000717.jpg,500,375,person,302,128,391,373
000717.jpg,500,375,person,440,128,500,375
000717.jpg,500,375,person,393,128,461,369
000717.jpg,500,375,person,47,146,149,373
000717.jpg,500,375,person,3,151,36,258
004571.jpg,500,323,cow,224,120,387,243
004571.jpg,500,323,cow,56,42,168,236
